PNODE_ID,AS_ID_1,AS_ID_2,AS_ID_extra_count,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Derived_Zone
CARLTNHS_1_N001,AS_SP15,AS_SP26,0,LOAD,CHILLS_1_LD43,22120_CARLTNHS_138_LD43,24M3_DB127,2024-03-20T00:00:00,652,SP15
CARLTNHS_1_N004,AS_SP15,AS_SP26,0,LOAD,CHILLS_1_LD41,22120_CARLTNHS_138_LD41,24M3_DB127,2024-03-20T00:00:00,651,SP15
CARLTNHS_1_N011,AS_SP15,AS_SP26,0,GEN,CHILLS_7_UNITA1,22120_CARLTNHS_138_GUM2,24M3_DB127,2024-03-20T00:00:00,655,SP15
CARLTNHS_1_N012,AS_SP15,AS_SP26,0,GEN,CHILLS_1_SYCLFL,22120_CARLTNHS_138_GUM1,24M3_DB127,2024-03-20T00:00:00,654,SP15
CARNATIO_6_N001,AS_NP26,AS_SP15,0,LOAD,CARNAT_6_LD1,34908_CARNATIO_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,547,ZP26
CARNERAS_6_N001,AS_NP26,AS_SP15,0,LOAD,CARNRA_6_LD1,34852_CARNERAS_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,548,ZP26
CARODEAN_1_N001,AS_SP15,AS_SP26,0,LOAD,CARODN_1_LDEQ,24824_CARODEAN_115_LDEQ,24M3_DB127,2024-03-20T00:00:00,550,SP15
CARODEAN_1_N010,AS_SP15,AS_SP26,0,GEN,CARODN_2_CREST,24824_CARODEAN_115_GUC1,24M3_DB127,2024-03-20T00:00:00,552,SP15
CARODEAN_1_N017,AS_SP15,AS_SP26,0,LOAD,CARODN_1_T2,f397fbb1-63b2-46cf-940a-8f54ed1c07b2,24M3_DB127,2024-03-20T00:00:00,551,SP15
CARODEAN_1_N019,AS_SP15,AS_SP26,0,LOAD,CARODN_1_LD1,_87f5dcfc-3eda-4dce-8e61-4a3b82b69641,24M3_DB127,2024-03-20T00:00:00,549,SP15
CAROLNDS_6_N001,AS_NP15,AS_NP26,0,LOAD,CAROLN_6_LD2,33359_CAROLNDS_60.0_LD2,24M3_DB127,2024-03-20T00:00:00,554,NP15
CAROLNDS_6_N002,AS_NP15,AS_NP26,0,LOAD,CAROLN_6_LD1,33359_CAROLNDS_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,553,NP15
CARQUINZ_1_N001,AS_NP15,AS_NP26,0,LOAD,CRQUNZ_1_LD1,32606_CARQUINZ_115_LD1,24M3_DB127,2024-03-20T00:00:00,879,NP15
CARQUINZ_1_N002,AS_NP15,AS_NP26,0,LOAD,CRQUNZ_1_LD2,32606_CARQUINZ_115_LD2,24M3_DB127,2024-03-20T00:00:00,880,NP15
CARRIZO_1_N001,AS_NP26,AS_SP15,0,LOAD,CARZPL_1_LD1,34796_CARRIZO _115_LD1,24M3_DB127,2024-03-20T00:00:00,559,ZP26
CARTWRT_1_N001,AS_NP15,AS_NP26,0,LOAD,CARTRT_1_LD2,38022_CARTWRT _115_LD2,24M3_DB127,2024-03-20T00:00:00,556,NP15
CARTWRT_1_N010,AS_NP15,AS_NP26,0,LOAD,CARTRT_1_LD1,38022_CARTWRT _115_LD1,24M3_DB127,2024-03-20T00:00:00,555,NP15
CARUTHRS_6_LN001,AS_NP15,AS_NP26,0,LOAD,CARUTH_7_LD2,34512_CARUTHRS_70.0_LD2,24M3_DB127,2024-03-20T00:00:00,558,NP15
CARUTHRS_6_N001,AS_NP15,AS_NP26,0,LOAD,CARUTH_6_LD1,34512_CARUTHRS_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,557,NP15
CASCES_7_N008,AS_NP15,AS_NP26,0,GEN,CASCES_6_CESBT1,GN-CESBT1_GU,24M3_DB127,2024-03-20T00:00:00,562,NP15
CASSIDY_6_N004,AS_NP15,AS_NP26,0,LOAD,CASSDY_7_LD2,34262_CASSIDY _70.0_LD2,24M3_DB127,2024-03-20T00:00:00,563,NP15
CASTAC_6_N001,AS_NP26,AS_SP15,0,LOAD,ROSE_6_LD-CSTAC,34956_CASTAC  _70.0_LD1,24M3_DB127,2024-03-20T00:00:00,3937,ZP26
CASTROVL_2_N001,AS_NP15,AS_NP26,0,LOAD,CASTVL_2_LD3,30554_CASTROVL_230_LDCV,24M3_DB127,2024-03-20T00:00:00,566,NP15
CASTROVL_2_N003,AS_NP15,AS_NP26,0,LOAD,CASTVL_2_LD1,30554_CASTROVL_230_LD1,24M3_DB127,2024-03-20T00:00:00,564,NP15
CASTROVL_2_N006,AS_NP15,AS_NP26,0,LOAD,CASTVL_2_LD2,30554_CASTROVL_230_LD2,24M3_DB127,2024-03-20T00:00:00,565,NP15
CATALGEN_7_N001,AS_SP15,AS_SP26,0,GEN,CATLNA_2_SOLAR,28238_CATALGEN_34.5_GU1,24M3_DB127,2024-03-20T00:00:00,569,SP15
CATALNA2_7_N001,AS_SP15,AS_SP26,0,GEN,CATLNA_2_SOLAR2,28237_CATALNA2_34.5_GU1,24M3_DB127,2024-03-20T00:00:00,570,SP15
CATALYST_7_N001,AS_NP15,AS_NP26,0,LOAD,MARKHM_7_LD1,35863_CATALYST_12.0_LD1,24M3_DB127,2024-03-20T00:00:00,2365,NP15
CATALYST_7_N002,AS_NP15,AS_NP26,0,GEN,MARKHM_1_CATLST,35863_CATALYST_12.0_GU1,24M3_DB127,2024-03-20T00:00:00,2364,NP15
CATLETT_6_N001,AS_NP15,AS_NP26,0,LOAD,CATLET_6_LD1,32306_CATLETT _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,567,NP15
CATLETT_6_N005,AS_NP15,AS_NP26,0,LOAD,CATLET_6_LD2,32306_CATLETT _60.0_LD2,24M3_DB127,2024-03-20T00:00:00,568,NP15
CAVLSRGN_7_B1,AS_NP26,AS_SP15,0,GEN,CAVLSR_2_RSOLAR,36425_T0239   _34.5_GU1,24M3_DB127,2024-03-20T00:00:00,572,ZP26
CAWELOB_6_N001,AS_NP26,AS_SP15,0,LOAD,CAWELO_6_LD-B,34928_CAWELO B_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,574,ZP26
CAWELOC_1_N001,AS_NP26,AS_SP15,0,LOAD,CAWELO_1_LD-C,34784_CAWELO C_115_LD1,24M3_DB127,2024-03-20T00:00:00,573,ZP26
CAYETANO_2_N001,AS_NP15,AS_NP26,0,LOAD,CAYTNO_2_LD3,99305_CAYTNOGN_21.0_LD3,24M3_DB127,2024-03-20T00:00:00,575,NP15
CAYETNO_2_N002,AS_NP15,AS_NP26,0,GEN,CAYTNO_2_VASCO,99305_CAYTNOGN_21.0_GU1,24M3_DB127,2024-03-20T00:00:00,577,NP15
CAYETNO_2_N003,AS_NP15,AS_NP26,0,GEN,CAYTNO_2_LVCSR1,99305_CAYTNOGN_21.0_GULC,24M3_DB127,2024-03-20T00:00:00,576,NP15
CAYUCOS_6_N001,AS_NP26,AS_SP15,0,LOAD,CAYUCS_6_LD2,36364_CAYUCOS _70.0_LD2,24M3_DB127,2024-03-20T00:00:00,579,ZP26
CAYUCOS_6_N006,AS_NP26,AS_SP15,0,LOAD,CAYUCS_6_LD1,36364_CAYUCOS _70.0_LD1,24M3_DB127,2024-03-20T00:00:00,578,ZP26
CCOS6_7_B1,AS_NP15,AS_NP26,0,GEN,COCOPP_7_UNIT 6,33116_C.COS 6 _18.0_GU6,24M3_DB127,2024-03-20T00:00:00,743,NP15
CCOS7_7_B1,AS_NP15,AS_NP26,0,GEN,COCOPP_7_UNIT 7,33117_C.COS 7 _18.0_GU7,24M3_DB127,2024-03-20T00:00:00,744,NP15
CCOSTA_2_N001,AS_NP15,AS_NP26,0,LOAD,COCOPP_2_LD10,30525_C.COSTA _230_LD10,24M3_DB127,2024-03-20T00:00:00,742,NP15
CCSF_1_LN001,AS_NP15,AS_NP26,0,LOAD,SHAFTF_1_LD1,33326_CCSF    _115_LD1,24M3_DB127,2024-03-20T00:00:00,4681,NP15
CCSUB_1_N001,AS_NP15,AS_NP26,0,LOAD,COCOSB_1_LD4,33000_CC SUB  _115_LD4,24M3_DB127,2024-03-20T00:00:00,745,NP15
CCSUB_2_N001,AS_NP15,AS_NP26,0,LOAD,COCOSB_2_LD9,30523_CC SUB  _230_LD9,24M3_DB127,2024-03-20T00:00:00,748,NP15
CCSUB_2_N010,AS_NP15,AS_NP26,0,LOAD,COCOSB_2_LD8,30523_CC SUB  _230_LD8,24M3_DB127,2024-03-20T00:00:00,747,NP15
CCSUB_2_N025,AS_NP15,AS_NP26,0,LOAD,COCOSB_2_LD10,30523_CC SUB  _230_LD10,24M3_DB127,2024-03-20T00:00:00,746,NP15
CCSUB_6_N024,AS_NP15,AS_NP26,0,GEN,COCOSB_6_SOLAR,33050_CC SUB  _60.0_GU1,24M3_DB127,2024-03-20T00:00:00,749,NP15
CDWR07_2_GEN-APND,AS_NP26,AS_SP15,0,GEN,CDWR07_2_GEN,,24M3_DB127,2024-03-20T00:00:00,590,ZP26
CEDRCRK_6_N001,AS_NP15,AS_NP26,0,GEN,CEDRCK_6_UNIT,31590_CEDR CRK_60.0_GUM1,24M3_DB127,2024-03-20T00:00:00,592,NP15
CEDRCRK_6_N101,AS_NP15,AS_NP26,0,LOAD,CEDRCK_6_LD1,31590_CEDR CRK_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,591,NP15
CELERON_6_N001,AS_NP26,AS_SP15,0,LOAD,CELRON_6_LD-EX,34947_CELERON _70.0_LDEX,24M3_DB127,2024-03-20T00:00:00,597,ZP26
CELERON_6_N002,AS_NP26,AS_SP15,0,LOAD,CELRON_6_LD-PM,34947_CELERON _70.0_LDPM,24M3_DB127,2024-03-20T00:00:00,598,ZP26
CENT403_7_N006,AS_NP15,AS_NP26,0,GEN,CENT40_1_C40SR1,90731_CENT40_34.5_GU1B,24M3_DB127,2024-03-20T00:00:00,599,NP15
CENTANTE_7_N001,AS_SP15,AS_SP26,0,GEN,PLAINV_6_SOLARC,24994_CENTANTE_34.5_GUCS,24M3_DB127,2024-03-20T00:00:00,3699,SP15
CENTERS_2_N036,AS_SP15,AS_SP26,0,GEN,CENTER_2_TECNG1,24021_CENTER S_230_GUM1,24M3_DB127,2024-03-20T00:00:00,604,SP15
CENTERS_6_N001,AS_SP15,AS_SP26,0,LOAD,CENTER_6_LD1,24203_CENTER S_66.0_LD1,24M3_DB127,2024-03-20T00:00:00,605,SP15
CENTERS_6_N004,AS_SP15,AS_SP26,0,GEN,CENTER_2_QF,24203_CENTER S_66.0_GUQF,24M3_DB127,2024-03-20T00:00:00,601,SP15
CENTERS_6_N008,AS_SP15,AS_SP26,0,GEN,CENTER_2_RHONDO,24203_CENTER S_66.0_GURH,24M3_DB127,2024-03-20T00:00:00,602,SP15
CENTERS_6_N009,AS_SP15,AS_SP26,0,GEN,CENTER_2_PPCCOG,24203_CENTER S_66.0_GUPC,24M3_DB127,2024-03-20T00:00:00,600,SP15
CENTERS_6_N010,AS_SP15,AS_SP26,0,GEN,CENTER_2_SOLAR1,24203_CENTER S_66.0_GUPR,24M3_DB127,2024-03-20T00:00:00,603,SP15
CENTERS_6_N200,AS_SP15,AS_SP26,0,LOAD,CENTER_6_LD2,24203_CENTER S_66.0_LD2,24M3_DB127,2024-03-20T00:00:00,606,SP15
CENTPD_2_BMSSX2-APND,AS_SP15,AS_SP26,0,GEN,CENTPD_2_BMSSX2,,24M3_DB127,2024-03-20T00:00:00,612,SP15
CENTPD_2_BMSX2-APND,AS_SP15,AS_SP26,0,GEN,CENTPD_2_BMSX2,,24M3_DB127,2024-03-20T00:00:00,613,SP15
CENTPD_7_N003,AS_SP15,AS_SP26,0,GEN,CENTPD_2_BMSBT2,99907_34.5_GU1,24M3_DB127,2024-03-20T00:00:00,609,SP15
CENTPD_7_N004,AS_SP15,AS_SP26,0,GEN,CENTPD_2_BMSBT1,99908_34.5_GU1,24M3_DB127,2024-03-20T00:00:00,608,SP15
CENTPD_7_NSR1,AS_SP15,AS_SP26,0,GEN,CENTPD_2_BMSSR1,99907_34.5_GU2,24M3_DB127,2024-03-20T00:00:00,610,SP15
CENTPD_7_NSR2,AS_SP15,AS_SP26,0,GEN,CENTPD_2_BMSSR2,99908_34.5_GU2,24M3_DB127,2024-03-20T00:00:00,611,SP15
CENTRAL_6_N001,AS_NP15,AS_NP26,0,LOAD,CENTRL_6_LD-T1,36873_Central _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,614,NP15
CENTRAL_6_N002,AS_NP15,AS_NP26,0,LOAD,CENTRL_6_LD-T2,36873_Central _60.0_LD2,24M3_DB127,2024-03-20T00:00:00,615,NP15
CENTRY_6_PL1X4-APND,AS_SP15,AS_SP26,0,GEN,CENTRY_6_PL1X4,,24M3_DB127,2024-03-20T00:00:00,620,SP15
CENTURY_7_B1,AS_SP15,AS_SP26,0,GEN,CENTRY_6_GEN 1,28007_CENTURY _12.5_GU1,24M3_DB127,2024-03-20T00:00:00,616,SP15
CENTURY_7_B3,AS_SP15,AS_SP26,0,GEN,CENTRY_6_GEN 4,28007_CENTURY _12.5_GU4,24M3_DB127,2024-03-20T00:00:00,619,SP15
CENTURY_7_B4,AS_SP15,AS_SP26,0,GEN,CENTRY_6_GEN 3,28007_CENTURY _12.5_GU3,24M3_DB127,2024-03-20T00:00:00,618,SP15
CENTURY_7_B5,AS_SP15,AS_SP26,0,GEN,CENTRY_6_GEN 2,28007_CENTURY _12.5_GU2,24M3_DB127,2024-03-20T00:00:00,617,SP15
CERTTEED_1_N001,AS_NP15,AS_NP26,0,LOAD,CRTNTD_1_LD1,34102_CERTTEED_115_LD1,24M3_DB127,2024-03-20T00:00:00,886,NP15
CERTTEED_1_N002,AS_NP15,AS_NP26,0,LOAD,CRTNTD_1_LD2,34102_CERTTEED_115_LD2,24M3_DB127,2024-03-20T00:00:00,887,NP15
CH.STN._7_N001,AS_NP15,AS_NP26,0,GEN,ULTPCH_1_UCSBT1,GN2_GU,24M3_DB127,2024-03-20T00:00:00,5181,NP15
CHALAN_7_N001,AS_NP26,AS_SP15,0,GEN,CHALAN_2_CHASR1,30937_34.5_GU1,24M3_DB127,2024-03-20T00:00:00,624,ZP26
CHALAN_7_N002,AS_NP26,AS_SP15,0,GEN,CHALAN_2_CHABT1,30937_34.5_GU2,24M3_DB127,2024-03-20T00:00:00,623,ZP26
CHALKCLF_7_N001,AS_NP26,AS_SP15,0,GEN,CHALK_1_UNIT,35038_CHALKCLF_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,625,ZP26
CHALLNGE_6_N001,AS_NP15,AS_NP26,0,LOAD,CHALLG_6_LD1,31662_CHALLNGE_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,626,NP15
CHANNEL_6_N001,AS_NP15,AS_NP26,0,LOAD,CHNNL_6_LD-CHNNL,33692_CHANNEL _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,668,NP15
CHARKA_1_LN001,AS_NP26,AS_SP15,0,LOAD,CHARCA_1_LD1,34710_CHARKA  _115_LD1,24M3_DB127,2024-03-20T00:00:00,627,ZP26
CHARKA_1_N001,AS_NP26,AS_SP15,0,LOAD,CHARCA_1_LD2,34710_CHARKA  _115_LD2,24M3_DB127,2024-03-20T00:00:00,628,ZP26
CHARLSTN_1_N001,AS_SP15,AS_SP26,0,LOAD,CHARLT_1_LD1,18932_CHARLSTN_138_LD1,24M3_DB127,2024-03-20T00:00:00,629,SP15
CHARMNGN_7_N001,AS_SP15,AS_SP26,0,GEN,CHARMN_2_PGONG1,24340_CHARMNGN_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,630,SP15
CHCARITA_1_N001,AS_SP15,AS_SP26,0,LOAD,CCRITA_1_LD42,22124_CHCARITA_138_LD42,24M3_DB127,2024-03-20T00:00:00,588,SP15
CHCARITA_1_N004,AS_SP15,AS_SP26,0,LOAD,CCRITA_1_LD40,22124_CHCARITA_138_LD40,24M3_DB127,2024-03-20T00:00:00,586,SP15
CHCARITA_1_N008,AS_SP15,AS_SP26,0,LOAD,CCRITA_1_LD41,22124_CHCARITA_138_LD41,24M3_DB127,2024-03-20T00:00:00,587,SP15
CHCARITA_1_N012,AS_SP15,AS_SP26,0,GEN,CCRITA_7_RPPCHF,22124_CHCARITA_138_GUM1,24M3_DB127,2024-03-20T00:00:00,589,SP15
CHEROKEE_6_N001,AS_NP15,AS_NP26,0,LOAD,CHEROK_6_LD1,33666_CHEROKEE_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,631,NP15
CHESTER_6_N001,AS_NP15,AS_NP26,0,LOAD,COLPIN_6_LD-CHES,31670_CHESTER _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,767,NP15
CHESTN_7_NBT1,AS_NP26,AS_SP15,0,GEN,CHESTN_2_CHWBT1,90712_34.5_GUBT1,24M3_DB127,2024-03-20T00:00:00,632,ZP26
CHESTN_7_NBT2,AS_NP26,AS_SP15,0,GEN,CHESTN_2_CHWBT2,90713_34.5_GUBT2,24M3_DB127,2024-03-20T00:00:00,633,ZP26
CHESTN_7_NSR1,AS_NP26,AS_SP15,0,GEN,CHESTN_2_CHWSR1,90710_34.5_GUSR1,24M3_DB127,2024-03-20T00:00:00,634,ZP26
CHESTN_7_NSR2,AS_NP26,AS_SP15,0,GEN,CHESTN_2_CHWSR2,90711_34.5_GUSR2,24M3_DB127,2024-03-20T00:00:00,635,ZP26
CHEVGEN1_7_B1,AS_NP15,AS_NP26,0,GEN,STOILS_1_UNIT 1,32921_CHEVGEN1_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,4935,NP15
CHEVGEN2_7_B1,AS_NP15,AS_NP26,0,GEN,STOILS_1_UNIT 2,32922_CHEVGEN2_13.8_GU2,24M3_DB127,2024-03-20T00:00:00,4936,NP15
CHEVLHLS_6_N001,AS_NP26,AS_SP15,0,LOAD,CHVHIL_6_LD1,34972_CHEVLHLS_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,676,ZP26
CHEVMAIN_6_N001,AS_SP15,AS_SP26,0,LOAD,CHEVMN_6_LD1,24199_CHEVMAIN_66.0_LD1,24M3_DB127,2024-03-20T00:00:00,644,SP15
CHEVMAIN_6_N004,AS_SP15,AS_SP26,0,GEN,CHEVMN_2_UNITS,24199_CHEVMAIN_66.0_GU1,24M3_DB127,2024-03-20T00:00:00,643,SP15
CHEVPIPE_6_N001,AS_NP15,AS_NP26,0,LOAD,CHVPIP_6_LD1,34208_CHEVPIPE_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,678,NP15
CHEVPLIN_6_N001,AS_NP15,AS_NP26,0,LOAD,CHEVPL_6_LD1,34550_CHEVPLIN_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,645,NP15
CHICOA_6_N001,AS_NP15,AS_NP26,0,LOAD,CHICOA_6_LD1,31710_CHICO A _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,646,NP15
CHICOA_6_N010,AS_NP15,AS_NP26,0,LOAD,CHICOA_6_LD2,31710_CHICO A _60.0_LD2,24M3_DB127,2024-03-20T00:00:00,647,NP15
CHICOB_1_N001,AS_NP15,AS_NP26,0,LOAD,CHICOB_1_LD1,31502_CHICO B _115_LD1,24M3_DB127,2024-03-20T00:00:00,648,NP15
CHICOB_1_N002,AS_NP15,AS_NP26,0,LOAD,CHICOB_1_LD2,31502_CHICO B _115_LD2,24M3_DB127,2024-03-20T00:00:00,649,NP15
CHINO_6_GN001,AS_SP15,AS_SP26,0,GEN,CHINO_2_SOLAR,24024_CHINO   _66.0_GUS1,24M3_DB127,2024-03-20T00:00:00,662,SP15
CHINO_6_N003,AS_SP15,AS_SP26,0,GEN,CHINO_2_QF,24024_CHINO   _66.0_GUQF,24M3_DB127,2024-03-20T00:00:00,660,SP15
CHINO_6_N007,AS_SP15,AS_SP26,0,LOAD,CHINO_6_LD-3A,24024_CHINO   _66.0_LD3,24M3_DB127,2024-03-20T00:00:00,666,SP15
CHINO_6_N008,AS_SP15,AS_SP26,0,LOAD,CHINO_6_LD-1AX2A,24024_CHINO   _66.0_LD12,24M3_DB127,2024-03-20T00:00:00,665,SP15
CHINO_6_N010,AS_SP15,AS_SP26,0,GEN,CHINO_2_PESBT1,24024_66_GUPE1,24M3_DB127,2024-03-20T00:00:00,659,SP15
CHINO_6_N019,AS_SP15,AS_SP26,0,GEN,CHINO_2_SASOLR,24024_CHINO   _66.0_GUSA,24M3_DB127,2024-03-20T00:00:00,661,SP15
CHINO_6_N020,AS_SP15,AS_SP26,0,GEN,CHINO_2_JURUPA,24024_CHINO   _66.0_GUJS,24M3_DB127,2024-03-20T00:00:00,657,SP15
CHINO_6_N033,AS_SP15,AS_SP26,0,GEN,CHINO_2_SOLAR2,24024_CHINO   _66.0_GUS2,24M3_DB127,2024-03-20T00:00:00,663,SP15
CHINO_6_N108,AS_SP15,AS_SP26,0,GEN,CHINO_2_LNDFIL,24024_CHINO   _66.0_GULF,24M3_DB127,2024-03-20T00:00:00,658,SP15
CHIPARK_7_B1,AS_NP15,AS_NP26,0,GEN,CHICPK_7_UNIT 1,32462_CHI.PARK_11.5_GU1,24M3_DB127,2024-03-20T00:00:00,650,NP15
CHLDHOSP_1_N001,AS_NP15,AS_NP26,0,LOAD,CHLDHS_1_LD1,34422_CHLDHOSP_115_LD1,24M3_DB127,2024-03-20T00:00:00,667,NP15
CHOLAME_6_N001,AS_NP26,AS_SP15,0,LOAD,CHOLAM_6_LD2,36350_CHOLAME _70.0_LD2,24M3_DB127,2024-03-20T00:00:00,671,ZP26
CHOLAME_6_N002,AS_NP26,AS_SP15,0,LOAD,CHOLAM_6_LD1,36350_CHOLAME _70.0_LD1,24M3_DB127,2024-03-20T00:00:00,670,ZP26
CHOLLAS_6_N001,AS_SP15,AS_SP26,0,LOAD,CHOLLS_6_LD31,22132_CHOLLAS _69.0_LD30,24M3_DB127,2024-03-20T00:00:00,672,SP15
CHOLLAS_6_N008,AS_SP15,AS_SP26,0,LOAD,CHOLLS_6_LD33,22132_CHOLLAS _69.0_LD20,24M3_DB127,2024-03-20T00:00:00,674,SP15
CHOLLAS_6_N009,AS_SP15,AS_SP26,0,LOAD,CHOLLS_6_LD32,22132_CHOLLAS _69.0_LD32,24M3_DB127,2024-03-20T00:00:00,673,SP15
CHOWCOGN_7_N001,AS_NP15,AS_NP26,0,GEN,CHWCHL_1_UNIT,34301_CHOWCOGN_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,684,NP15
CHSTN_1_N001,AS_NP15,AS_NP26,0,LOAD,ULTPCH_1_LD1,33928_CH.STN  _115_LDSP,24M3_DB127,2024-03-20T00:00:00,5180,NP15
CHSTN_7_B1,AS_NP15,AS_NP26,0,GEN,ULTPCH_1_UNIT 1,34050_CH.STN. _13.8_GU1,24M3_DB127,2024-03-20T00:00:00,5182,NP15
CHWCHLA2_7_N001,AS_NP15,AS_NP26,0,GEN,CHWCHL_1_BIOMAS,34305_CHWCHLA2_13.8_GUBM,24M3_DB127,2024-03-20T00:00:00,681,NP15
CHWCHLLA_1_N001,AS_NP15,AS_NP26,0,LOAD,CHWCHL_1_LD1,34100_CHWCHLLA_115_LD1,24M3_DB127,2024-03-20T00:00:00,682,NP15
CHWCHLLA_1_N002,AS_NP15,AS_NP26,0,LOAD,CHWCHL_1_LD2,34100_CHWCHLLA_115_LD2,24M3_DB127,2024-03-20T00:00:00,683,NP15
CHWCHL_7_N001,AS_NP15,AS_NP26,0,GEN,CHWCHL_1_AVSSR1,39123_CHWCHL_12_GU1B,24M3_DB127,2024-03-20T00:00:00,679,NP15
CHWCHL_7_N002,AS_NP15,AS_NP26,0,GEN,CHWCHL_1_AVSSR2,39123_CHWCHL_12_GU2B,24M3_DB127,2024-03-20T00:00:00,680,NP15
CIMA_2_N101,AS_SP15,AS_SP26,0,LOAD,CIMA_2_LD1,24627_CIMA    _230_LD1,24M3_DB127,2024-03-20T00:00:00,685,SP15
CIMGEN_7_B1,AS_SP15,AS_SP26,0,GEN,CHINO_6_CIMGEN,24026_CIMGEN  _13.8_GU1,24M3_DB127,2024-03-20T00:00:00,664,SP15
CISCOTAP_6_N001,AS_NP15,AS_NP26,0,LOAD,CISGRV_6_LD1,32363_CISCOTAP_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,686,NP15
CITYUKH_1_B1,AS_NP15,AS_NP26,0,LOAD,UKIAH_1_LD-CTUKH,38020_CITY UKH_115_LD1,24M3_DB127,2024-03-20T00:00:00,5175,NP15
CITYUKH_1_N001,AS_NP15,AS_NP26,0,GEN,UKIAH_7_LAKEMN,38020_CITY UKH_115_GULM,24M3_DB127,2024-03-20T00:00:00,5178,NP15
CLAIRMNT_6_N008,AS_SP15,AS_SP26,0,LOAD,CLRMNT_6_LD30,22136_CLAIRMNT_69.0_LD30,24M3_DB127,2024-03-20T00:00:00,711,SP15
CLAMMNA_1_N001,AS_NP15,AS_NP26,0,LOAD,HOWLND_1_LD1,33524_CL AMMNA_115_LD1,24M3_DB127,2024-03-20T00:00:00,1808,NP15
CLARKRD_7_N001,AS_NP15,AS_NP26,0,LOAD,CLRKRD_7_LD1,31705_CLARK RD_12.0_LD1,24M3_DB127,2024-03-20T00:00:00,703,NP15
CLARKRD_7_N002,AS_NP15,AS_NP26,0,GEN,CLRKRD_6_COALCN,31705_CLARK RD_12.0_GUCC,24M3_DB127,2024-03-20T00:00:00,701,NP15
CLARKRD_7_N003,AS_NP15,AS_NP26,0,GEN,CLRKRD_6_LIMESD,31705_CLARK RD_12.0_GULS,24M3_DB127,2024-03-20T00:00:00,702,NP15
CLARMNT_1_N001,AS_NP15,AS_NP26,0,LOAD,CLRMTK_1_LD2,32780_CLARMNT _115_LD2,24M3_DB127,2024-03-20T00:00:00,713,NP15
CLARMNT_1_N028,AS_NP15,AS_NP26,0,GEN,CLRMTK_1_QF,32780_CLARMNT _115_GUM1,24M3_DB127,2024-03-20T00:00:00,714,NP15
CLAYTN_1_N001,AS_NP15,AS_NP26,0,LOAD,CLAYTN_1_LD3,32970_CLAYTN  _115_LD3,24M3_DB127,2024-03-20T00:00:00,689,NP15
CLAYTN_1_N004,AS_NP15,AS_NP26,0,LOAD,CLAYTN_1_LD1,32970_CLAYTN  _115_LD1,24M3_DB127,2024-03-20T00:00:00,687,NP15
CLAYTN_1_N029,AS_NP15,AS_NP26,0,LOAD,CLAYTN_1_LD5,32970_CLAYTN  _115_LD5,24M3_DB127,2024-03-20T00:00:00,690,NP15
CLAYTN_1_N030,AS_NP15,AS_NP26,0,LOAD,CLAYTN_1_LD2,32970_CLAYTN  _115_LD2,24M3_DB127,2024-03-20T00:00:00,688,NP15
CLAY_6_N001,AS_NP15,AS_NP26,0,LOAD,CLAY_6_LD1,33622_CLAY    _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,691,NP15
CLAY_6_N005,AS_NP15,AS_NP26,0,LOAD,CLAY_6_LD2,33622_CLAY    _60.0_LD2,24M3_DB127,2024-03-20T00:00:00,692,NP15
CLEARCT_7_N002,AS_SP15,AS_SP26,0,LOAD,CORONS_7_LD-TOT,24231_CLEAR_CT_12.5_LD1,24M3_DB127,2024-03-20T00:00:00,828,SP15
CLEARCT_7_N1,AS_SP15,AS_SP26,0,GEN,CORONS_6_CLRCTG,24231_CLEAR_CT_12.5_GU1,24M3_DB127,2024-03-20T00:00:00,824,SP15
CLEARGEN_6_N001,AS_SP15,AS_SP26,0,LOAD,CORONS_6_LD-CITY,24230_CLEARGEN_66.0_LD1,24M3_DB127,2024-03-20T00:00:00,827,SP15
CLEARGEN_6_N004,AS_SP15,AS_SP26,0,GEN,CORONS_2_SOLAR,24230_CLEARGEN_66.0_GUS1,24M3_DB127,2024-03-20T00:00:00,822,SP15
