X,Y,OBJECTID,Substation_ID,Substation_Name,Alias,Status,Owner,Map_Owner,Map_Part,Engineering_ID,kV_12_TO_32,kV_33_TO_92,kV_110_TO_161,kV_220_To_287,kV_345_To_500,kV_500_DC,Highest_kV,Postal_City,County,Zip_Code,State,Comments
-116.581143483147,33.920655549426,"2475",SS2844,Tiffanywind, ,Operational,SCE,SCE,L, ,,,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92240",CA, 
-116.579699202534,33.9217589521123,"2476",SS2845,Buckwind, ,Operational,SCE,SCE,L, ,,YES,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92240",CA, 
-116.568968657247,33.9316089492817,"2477",SS2846,Terawind, ,Operational,SCE,SCE,L, ,,YES,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92240",CA, 
-116.579826992308,33.9073256434576,"2478",SS2847,Altwind, ,Operational,SCE,SCE,L, ,,YES,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92240",CA, 
-116.579321446139,33.9072089559484,"2479",SS2848,Mountwind, ,Operational,SCE,SCE,L, ,,,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92240",CA, 
-116.552879603107,33.9106275715778,"2480",SS2849,Indigo, ,Operational,SCE,SCE,L, ,,,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92240",CA, 
-117.293580320016,33.9307617993514,"2481",SS2850,Springs Generation, ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Riverside,Riverside,"92507",CA, 
-116.464351981424,33.8776006584047,"2482",SS2851,Capwind, ,Operational,SCE,SCE,L, ,,YES,YES,,,,110kV to 161kV,Desert Hot Springs,Riverside,"92241",CA, 
-117.452884076004,33.9621649254969,"2483",SS2852,Rerc,RIVERSIDE ENERGY,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Riverside,Riverside,"92504",CA, 
-115.453645039487,33.8108257661541,"2484",SS2853,Eagle Mt., ,Operational,SCE,SCE,L, ,,,YES,YES,,,220kV to 287kV,Desert Center,Riverside,"92239",CA, 
-115.558970745725,33.6712108019673,"2485",SS2854,Capacitor, ,Operational,SCE,SCE,L, ,,,,,YES,,345kV to 500kV,Desert Center,Riverside,"92239",CA, 
-117.453885712855,33.854791253104,"2486",SS2855,Mwd Lake Mathews, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Riverside,Riverside,"92503",CA, 
-116.734596398538,33.9171300899122,"2487",SS2856,Banwind, ,Operational,SCE,SCE,L, ,,,YES,,,,110kV to 161kV,White Water,Riverside,"92282",CA, 
-117.183061629069,33.835646392987,"2488",SS2857,Perris, ,Operational,SCE,SCE,L, ,,,YES,,,,110kV to 161kV,Perris,Riverside,"92571",CA, 
-117.857013056925,33.8534224257344,"2489",SS2859,Dowling,ANAHEIM GT,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Anaheim,Orange,"92806",CA, 
-117.91138273549,33.8310449901247,"2490",SS2860,Anaheim, ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Anaheim,Orange,"92805",CA,Source from jim woodard
-117.900732900759,33.8044927829555,"2491",SS2861,Katella, ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Anaheim,Orange,"92805",CA, 
-117.481362347889,33.7602136421379,"2492",SS2862,Ivyglen Meter, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Corona,Riverside,"92883",CA, 
-116.284496343895,33.7734485416115,"2493",SS2863,Ave. 42, ,Operational,IID,IID,L, ,,YES,,,,,33kV to 92kV,Indio,Riverside,"92203",CA, 
-116.196619707216,33.7428922964693,"2494",SS2864,Shadow Hills, ,Operational,IID,IID,L, ,,YES,,,,,33kV to 92kV,Indio,Riverside,"92203",CA, 
-117.169901937535,33.7385034962162,"2495",SS2865,Inland Empire, ,Operational,SCE,SCE,L, ,,,YES,,,YES,500 kV DC,Sun City,Riverside,"92585",CA, 
-117.360387271345,33.7002567153053,"2496",SS2866,Fogarty, ,Proposed,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Lake Elsinore,Riverside,"92530",CA,To be rectified when the project is up
-116.157131583803,33.6699392327546,"2497",SS2867,Ave. 52, ,Operational,IID,IID,L, ,,YES,,,,,33kV to 92kV,Coachella,Riverside,"92236",CA, 
-116.172478978481,33.6765513353162,"2498",SS2868,Coachella Switching, ,Operational,IID,IID,L, ,,YES,,,,,33kV to 92kV,Coachella,Riverside,"92236",CA, 
-116.269893153342,33.6992111557955,"2499",SS2869,Ave. 48, ,Operational,IID,IID,L, ,,YES,,,,,33kV to 92kV,La Quinta,Riverside,"92253",CA, 
-116.239239614908,33.630382641583,"2500",SS2870,Ave. 58, ,Operational,IID,IID,L, ,,YES,YES,,,,110kV to 161kV,La Quinta,Riverside,"92253",CA, 
-117.069813210274,33.6809828649754,"2501",SS2871,Mwd Eastside Res,DIAMOND VALLEY LAKE,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Winchester,Riverside,"92596",CA, 
-117.145999142289,33.6872701279213,"2502",SS2872,Sun City, ,Operational,SCE,SCE,L, ,,YES,YES,,,,110kV to 161kV,Menifee,Riverside,"92584",CA, 
-117.189281257552,33.3946648992101,"2503",SS2873,Red Mt., ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,Fallbrook,San Diego,"92028",CA, 
-117.554226121804,33.3696809597563,"2504",SS2874,San Onofre, ,Operational,SCE,SCE,L, ,,,YES,YES,,,220kV to 287kV,Camp Pendleton,San Diego,"92055",CA, 
-117.141382510451,33.0684924335309,"2505",SS2875,Ncr Metering Sta., ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,Escondido,San Diego,"92029",CA, 
-117.117257522187,33.1209368555096,"2506",SS2876,Calpeak Power Enterprise 7, ,Operational,SDG&E,SDG&E,L, ,,YES,,YES,,,220kV to 287kV,Escondido,San Diego,"92029",CA, 
-117.165883925152,32.8760750097187,"2507",SS2877,Miramar Gt,MIRAMAR GEN TUR,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,San Diego,San Diego,"92121",CA, 
-117.222454077176,32.8836062177941,"2508",SS2878,U.C.S.D., ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,La Jolla,San Diego,"92037",CA, 
-117.143467091741,32.6964922335069,"2509",SS2879,Main St., ,Operational,SDG&E,SDG&E,L, ,,YES,YES,YES,,,220kV to 287kV,San Diego,San Diego,"92113",CA, 
-117.18923968429,32.7050968787705,"2510",SS2880,North Island, ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,Coronado,San Diego,"92118",CA, 
-117.114713737864,32.6707621110307,"2511",SS2881,Naval Sta., ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,San Diego,San Diego,"92136",CA, 
-117.058510772677,32.5916900481257,"2512",SS2882,Mmc Chula, ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,Chula Vista,San Diego,"91911",CA, 
-116.944311642569,32.5662903744551,"2513",SS2883,Larkspur Energy Facility, ,Operational,SDG&E,SDG&E,L, ,,YES,,,,,33kV to 92kV,San Diego,San Diego,"92154",CA, 
-121.333066633964,39.1135517365702,"2514",SS2884,Beale Afb 2, ,Operational,Other,Other,U, ,,YES,,,,,33kV to 92kV,Marysville,Yuba,"95901",CA, 
-121.337307449064,39.0977735091795,"2515",SS2885,Beale Afb 1, ,Operational,Other,Other,U, ,,YES,,,,,33kV to 92kV,Beale Afb,Yuba,"95903",CA, 
-121.760027534103,38.6786326381109,"2516",SS2886,Woodland, ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Woodland,Yolo,"95776",CA, 
-121.524110150392,38.6071716712703,"2517",SS2888,Dist. 1000, ,Operational,SMUD,SMUD,M, ,,YES,,,,,33kV to 92kV,Sacramento,Sacramento,"95833",CA, 
-120.033829515021,38.2464449171005,"2518",SS2889,Donnells-Curtis, ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Long Barn,Tuolumne,"95335",CA, 
-120.076847167683,38.2028657333433,"2519",SS2890,Beardsley, ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Long Barn,Tuolumne,"95335",CA, 
-120.149989086736,38.1861204151286,"2520",SS2891,Sand Bar, ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Long Barn,Tuolumne,"95335",CA, 
-120.370176291135,38.1378929172349,"2521",SS2892,Stanislaus, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Mi Wuk Village,Tuolumne,"95346",CA, 
-120.298798168889,37.8094873579162,"2522",SS2893,New Moccasin Cr, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Groveland,Tuolumne,"95321",CA, 
-120.420108242287,37.6966345208741,"2523",SS2894,Don Pedro, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,La Grange,Tuolumne,"95329",CA, 
-118.789018909284,36.1358184050196,"2524",SS2895,Tule, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Springville,Tulare,"93265",CA, 
-119.166877744778,34.1959253380463,"2525",SS2897,Oxgen,SITHE ENERGIES,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Oxnard,Ventura,"93030",CA, 
-119.249151532569,34.2074562895829,"2526",SS2898,Mandalay, ,Operational,SCE,SCE,L, ,,YES,,YES,,,220kV to 287kV,Oxnard,Ventura,"93035",CA, 
-119.182792703874,34.1429656410626,"2527",SS2899,Willamette,ORMOND BEACH,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Oxnard,Ventura,"93033",CA, 
-119.184481548647,34.1411321984972,"2528",SS2900,Onxard Wwtp,WASTEWATER,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Oxnard,Ventura,"93033",CA, 
-119.209190420977,34.1566674131939,"2529",SS2901,Lehman,E F OXNARD ENERGY,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Port Hueneme Cbc Base,Ventura,"93043",CA, 
-114.49034559643,32.7464981001057,"2530",SS2902,North Gila, ,Operational,Other,Other,L, ,,,YES,,YES,,345kV to 500kV, , , ,AZ,Oos
-114.46955770107,32.6843106538366,"2531",SS2903,Gila, ,Operational,WAPA,WAPA,L, ,,,YES,,,,110kV to 161kV, , , ,AZ, 
-121.316585897779,42.0066069370486,"2532",SS2904,Malin, ,Operational,PG&E,PG&E,U,MLN,,,,YES,YES,,345kV to 500kV, , , ,OR,"Oos, http://en.wikipedia.org/wiki/malin,_oregon. co-owned by pg&e, bpa, pcorp"
-121.390148618369,42.0798586494982,"2533",SS2905,Captain Jack, ,Operational,Other,Other,U, ,,,,,YES,,345kV to 500kV, , , ,OR,Oos
-121.867015368399,39.0058376010409,"2534",SS2906,Wilkins Slough, ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Arbuckle,Colusa,"95912",CA, 
-120.909126709844,39.9407492857309,"2535",SS2907,Sierra Pacific, ,Low kV,Other,Other,U, ,YES,,,,,,12kV to 32kV,Quincy,Plumas,"95971",CA, 
-120.88827024842,39.9344029130227,"2536",SS2908,Quincy,PLUMAS-SIERRA REA,Operational,Other,Other,U, ,,YES,,,,,33kV to 92kV,Quincy,Plumas,"95971",CA, 
-122.158465839516,38.2180725408434,"2537",SS2909,Pg&E Pumping Sta., ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,American Canyon,Solano,"94503",CA, 
-121.797573398151,38.4769084303961,"2538",SS2910,Dixon Canning, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Dixon,Solano,"95620",CA, 
-117.303669943811,34.9960998980832,"2539",SS2912,Sandlot,,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Hinkley,San Bernardino,"92347",CA,Online on 3rd quarter 2013. need to update the tline when the new aerials are updated.
-121.28950682559,38.5781019585551,"2540",SS2913,Reserver Intl, ,Operational,SMUD,SMUD,M, ,,YES,,,,,33kV to 92kV,Rancho Cordova,Sacramento,"95670",CA, 
-121.313880248937,38.2738509939865,"2541",SS2914,Live Oak Mcfarland, ,Operational,SMUD,SMUD,M, ,,YES,,,,,33kV to 92kV,Galt,Sacramento,"95632",CA, 
-121.796771494798,38.2764707872975,"2542",SS2915,Barker Slough Pumping Sta., ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Rio Vista,Solano,"94571",CA, 
-121.376888996457,38.0588610331504,"2543",SS2916,Eight Mile, ,Operational,PG&E,PG&E,M, ,,,,YES,,,220kV to 287kV,Stockton,San Joaquin,"95219",CA, 
-122.287216579197,38.0153393584883,"2544",SS2917,Hercules Ms, ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Hercules,Contra Costa,"94547",CA, 
-122.205942151741,37.8191015441,"2545",SS2918,Palo Seco, ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Oakland,Alameda,"94611",CA, 
-122.224658273822,37.7706482268114,"2546",SS2919,Owens-Brockway, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Oakland,Alameda,"94601",CA, 
-121.966264148303,37.2537580264008,"2547",SS2921,Vasona, ,Operational,PG&E,PG&E,M, ,,,,YES,,,220kV to 287kV,Los Gatos,Santa Clara,"95032",CA, 
-121.763856990571,36.9027657048834,"2548",SS2922,Agrilink Foods, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Watsonville,Santa Cruz,"95076",CA, 
-121.755896228341,36.9027469737996,"2549",SS2923,Watsonville, ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Watsonville,Santa Cruz,"95076",CA, 
-121.042942037353,37.6425397666017,"2550",SS2924,Rosemore B, ,Operational,Other,Other,M, ,,YES,,YES,,,220kV to 287kV,Modesto,Stanislaus,"95358",CA, 
-120.640203109118,36.7356524977006,"2551",SS2925,Westlands 1 Ra Pp, ,Operational,Other,Other,M, ,,,,YES,,,220kV to 287kV,Firebaugh,Fresno,"93622",CA, 
-121.796351658714,39.7301486779621,"2552",SS2926,Notre Dame, ,Operational,PG&E,PG&E,U, ,,,YES,,,,110kV to 161kV,Chico,Butte,"95928",CA, 
-122.713211377228,38.7662060040999,"2553",SS2927,Santa Rosa Geothermal, ,Operational,Other,Other,M, ,,,,YES,,,220kV to 287kV,Middletown,Lake,"95461",CA, 
-122.71191424214,38.7658615985139,"2554",SS2928,N.N., ,Operational,PG&E,PG&E,M, ,,,,YES,,,220kV to 287kV,Middletown,Lake,"95461",CA, 
-121.864123073708,38.0133839766993,"2555",SS2929,Union Carbide, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Pittsburg,Contra Costa,"94565",CA, 
-122.055202844983,38.004430936955,"2556",SS2930,Sfpp Lp, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Concord,Contra Costa,"94520",CA, 
-121.749382626239,37.9825454154569,"2557",SS2932,Contra Costa 4, ,Operational,WAPA,WAPA,M,CC4,,YES,,,,,33kV to 92kV,Antioch,Contra Costa,"94531",CA, 
-121.616502127778,37.7672165145999,"2558",SS2933,N.N., ,Operational,Other,Other,M, ,,,,YES,,,220kV to 287kV,Byron,Alameda,"94514",CA, 
-121.614436007215,37.7643318419688,"2559",SS2934,Flowind Corp., ,Operational,Other,Other,M, ,,,,YES,,,220kV to 287kV,Byron,Alameda,"94514",CA, 
-118.186821338603,36.8054537092666,"2560",SS2936,N.N., ,Operational,SCE,SCE,M, ,,,YES,,,,110kV to 161kV,Independence,Inyo,"93526",CA, 
-120.387916960773,36.1809313857188,"2561",SS2937,Coalinga Cogen, ,Operational,PG&E,PG&E,L, ,,YES,,,,,33kV to 92kV,Coalinga,Fresno,"93210",CA, 
-120.251600697996,36.3075167251305,"2562",SS2938,Pleasant Valley Pumps, ,Operational,WAPA,WAPA,L,PLE,,YES,,,,,33kV to 92kV,Coalinga,Fresno,"93210",CA, 
-119.76132909689,35.5175950755914,"2563",SS2939,N.N., ,Operational,PG&E,PG&E,L, ,,,YES,,,,110kV to 161kV,Lost Hills,Kern,"93249",CA, 
-119.403020494154,35.6009061007242,"2564",SS2940,Wasco Prison, ,Operational,PG&E,PG&E,L, ,,,YES,,,,110kV to 161kV,Wasco,Kern,"93280",CA, 
-118.960525980111,35.4406508945087,"2565",SS2941,N.N., ,Operational,PG&E,PG&E,L, ,,,YES,,,,110kV to 161kV,Bakersfield,Kern,"93308",CA, 
-119.097353996944,35.3799962222085,"2566",SS2942,Kern Power, ,Operational,PG&E,PG&E,L, ,,,YES,YES,,,220kV to 287kV,Bakersfield,Kern,"93312",CA, 
-119.011982159202,35.415688382932,"2567",SS2943,Witco Refinery, ,Operational,Other,Other,L, ,,,YES,,,,110kV to 161kV,Bakersfield,Kern,"93308",CA, 
-118.990779358182,35.441489335947,"2568",SS2944,Kern River, ,Operational,Other,Other,L, ,,,YES,,,,110kV to 161kV,Bakersfield,Kern,"93308",CA, 
-118.055177857912,35.2368649486727,"2569",SS2945,Barren Ridge, ,Operational,LADWP,LADWP,L, ,,,,YES,,,220kV to 287kV,Cantil,Kern,"93519",CA,Image availabel in latest google usgs image
-119.164082057601,35.3877144432418,"2570",SS2946,Renfro, ,Operational,PG&E,PG&E,L, ,,,YES,YES,,,220kV to 287kV,Bakersfield,Kern,"93314",CA, 
-119.095381999358,35.3780478448246,"2571",SS2947,Kern Pp Dist., ,Operational,PG&E,PG&E,L, ,,YES,YES,,,,110kV to 161kV,Bakersfield,Kern,"93312",CA, 
-118.313837863215,35.108123781017,"2572",SS2948,Arbwind, ,Operational,SCE,SCE,L, ,,,,YES,,,220kV to 287kV,Tehachapi,Kern,"93561",CA, 
-118.378111428713,35.0994502199939,"2573",SS2949,Highwind, ,Operational,SCE,SCE,L, ,,YES,,YES,,,220kV to 287kV,Tehachapi,Kern,"93561",CA, 
-118.367004251214,35.0881644766395,"2574",SS2950,N.N., ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Tehachapi,Kern,"93561",CA, 
-118.372594306391,35.0759033668127,"2575",SS2951,Zondwind, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Tehachapi,Kern,"93561",CA, 
-118.334534628656,35.0990814963178,"2576",SS2952,N.N., ,Operational,SCE,SCE,L, ,,,,YES,,,220kV to 287kV,Mojave,Kern,"93501",CA, 
-118.337839575382,35.0982569907118,"2577",SS2953,N.N., ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Mojave,Kern,"93501",CA, 
-118.346657706886,35.053898201532,"2578",SS2954,Midwind, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Mojave,Kern,"93501",CA, 
-118.320371066626,35.0730518512952,"2579",SS2955,Flowind, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Mojave,Kern,"93501",CA, 
-118.311087775876,35.078083572764,"2580",SS2956,Varwind, ,Operational,SCE,SCE,L, ,,,,,,,110kV to 161kV,Mojave,Kern,"93501",CA, 
-118.309350430623,35.0787963119349,"2581",SS2957,Enwind, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Mojave,Kern,"93501",CA, 
-118.304892190643,35.0792246598877,"2582",SS2958,Canwind, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Mojave,Kern,"93501",CA, 
-119.582631925602,35.2103284396043,"2583",SS2959,Sunrise Power, ,Operational,PG&E,PG&E,L, ,,,YES,,,,110kV to 161kV,Fellows,Kern,"93224",CA, 
-119.581212481728,35.2099534514738,"2584",SS2960,N.N., ,Operational,PG&E,PG&E,L, ,,,YES,,,,110kV to 161kV,Fellows,Kern,"93224",CA, 
-118.500465533173,34.3053201284297,"2585",SS2961,Sylmar-Pac Intertie, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Granada Hills,Los Angeles,"91344",CA, 
-118.323176727235,34.1919214265295,"2586",SS2963,N.N., ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Burbank,Los Angeles,"91504",CA, 
-118.347333776325,34.1860121431837,"2587",SS2964,Valley Ss, ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Burbank,Los Angeles,"91505",CA, 
-118.296089494996,34.1659876863892,"2588",SS2965,N.N., ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Glendale,Los Angeles,"91201",CA, 
-118.339447506891,34.1540202696937,"2589",SS2966,N.N., ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Burbank,Los Angeles,"91505",CA, 
-118.127420565742,33.9207908956089,"2590",SS2968,Downey Med, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Downey,Los Angeles,"90242",CA, 
-118.300227325203,33.7878365671012,"2591",SS2970,N.N., ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Harbor City,Los Angeles,"90710",CA, 
-115.536014194685,32.9554748005777,"2592",SS2971,N.N., ,Operational,IID,IID,L, ,,YES,,,,,33kV to 92kV,Brawley,Imperial,"92227",CA, 
-122.368855633382,40.6731889699556,"2593",SS2972,N.N., ,Operational,Other,Other,U, ,,,YES,,,,110kV to 161kV,Shasta Lake,Shasta,"96019",CA, 
-122.826706245125,38.8121654705548,"2594",SS2973,N.N., ,Operational,PG&E,PG&E,M, ,,,YES,,,,110kV to 161kV,Geyserville,Sonoma,"95441",CA, 
-121.31400458288,38.7521090094434,"2595",SS2974,Baseline, ,Operational,SMUD,SMUD,M, ,,YES,,,,,33kV to 92kV,Roseville,Placer,"95747",CA, 
-121.308968589369,38.7788937256293,"2596",SS2975,PG2, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Roseville,Placer,"95678",CA, 
-121.308607124963,38.7758133202302,"2597",SS2976,PG1, ,Operational,Other,Other,M, ,,YES,YES,,,,110kV to 161kV,Roseville,Placer,"95678",CA, 
-121.269795815967,38.7283333974618,"2598",SS2977,Cirby, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Roseville,Placer,"95661",CA, 
-121.830763894317,38.1273908398463,"2599",SS2978,High Winds, ,Operational,Other,Other,M, ,,,,YES,,,220kV to 287kV,Rio Vista,Solano,"94571",CA, 
-121.35630554506,37.6172766085718,"2600",SS2979,Teichert, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Tracy,San Joaquin,"95304",CA, 
-121.95636817914,37.3693714399974,"2601",SS2980,Walsh, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Santa Clara,Santa Clara,"95050",CA, 
-120.851232405027,35.2159040729738,"2602",SS2981,Pecho Valley, ,Operational,Other,Other,L, ,,,,YES,,,220kV to 287kV,San Luis Obispo,San Luis Obispo,"93405",CA, 
-117.335047425889,34.6014511434641,"2603",SS2982,Oro Grande, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Oro Grande,San Bernardino,"92368",CA, 
-117.369363218116,34.5800159181825,"2604",SS2983,George A.F.B., ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Victorville,San Bernardino,"92394",CA, 
-117.526424643312,34.1036962339995,"2605",SS2984,Mwd Etiwanda, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Rancho Cucamonga,San Bernardino,"91739",CA, 
-117.497197054768,33.833896354552,"2606",SS2985,Mwd Temescal, ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Corona,Riverside,"92881",CA, 
-116.25508769345,33.7428646296428,"2607",SS2986,N.N., ,Operational,IID,IID,L, ,,,,,,,110kV to 161kV,Indio,Riverside,"92203",CA, 
-121.990443924003,39.1911037758024,"2608",SS2988,Colusa Jct., ,Operational,PG&E,PG&E,U, ,,YES,,,,,33kV to 92kV,Colusa,Colusa,"95932",CA, 
-121.733284400281,37.742484685535,"2609",SS2989,N.N., ,Operational,PG&E,PG&E,M, ,,,,YES,,,220kV to 287kV,Livermore,Alameda,"94551",CA, 
-122.747533770948,38.4186497546434,"2610",SS2990,Optical Coating Lab., ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Santa Rosa,Sonoma,"95407",CA, 
-121.307765894842,38.7815302247901,"2611",SS2991,Industrial, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Roseville,Placer,"95678",CA, 
-120.549760667928,38.4210099081426,"2612",SS2992,West Point, ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Pioneer,Amador,"95666",CA, 
-120.380801055713,38.1772841299299,"2613",SS2993,N.N., ,Operational,Other,Other,M, ,,,,YES,,,220kV to 287kV,Murphys,Calaveras,"95247",CA, 
-121.386164217241,38.1380313107673,"2614",SS2994,N.N., ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Lodi,San Joaquin,"95242",CA, 
-121.660022942089,37.7552969360577,"2615",SS2995,Dyer Rd. Altamont, ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Byron,Alameda,"94514",CA, 
-121.603228104264,36.8817009833677,"2616",SS2996,Brigatano, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Aromas,San Benito,"95004",CA, 
-121.950664780393,37.3719680746371,"2617",SS2998,Fiberglas, ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Santa Clara,Santa Clara,"95050",CA, 
-121.013676853933,37.7106769793907,"2618",SS2999,N.N., ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Modesto,Stanislaus,"95356",CA, 
-121.041723906517,37.7046977756906,"2619",SS3000,N.N., ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Modesto,Stanislaus,"95356",CA, 
-120.60679183453,37.645039578333,"2620",SS3001,N.N., ,Operational,Other,Other,M, ,,YES,,,,,33kV to 92kV,Waterford,Stanislaus,"95386",CA, 
-121.205947164412,37.5795728775802,"2621",SS3002,Westley, ,Operational,PG&E,PG&E,M, ,,YES,YES,,,,110kV to 161kV,Patterson,Stanislaus,"95363",CA, 
-120.631780357956,37.3634996673323,"2622",SS3003,Jr Wood, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Winton,Merced,"95388",CA, 
-120.202662145475,36.9677190021008,"2623",SS3004,Bonita Tap, ,Operational,PG&E,PG&E,M, ,,YES,,,,,33kV to 92kV,Madera,Madera,"93637",CA, 
-120.511962783434,37.3189042543444,"2624",SS3005,Cooper, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Merced,Merced,"95348",CA, 
-119.73705933113,36.7001100997403,"2625",SS3007,Sc Johnson Wax, ,Operational,Other,Other,M, ,,,YES,,,,110kV to 161kV,Fresno,Fresno,"93725",CA, 
-120.17044205978,36.5315615799201,"2626",SS3008,Stroud Swicthing Sta., ,Operational,PG&E,PG&E,L, ,,YES,,,,,33kV to 92kV,San Joaquin,Fresno,"93660",CA, 
-120.245110278769,36.130936727634,"2627",SS3010,Jacalitio, ,Operational,Other,Other,L, ,,YES,,,,,33kV to 92kV,Coalinga,Fresno,"93210",CA, 
-119.906263228524,36.2645028112153,"2628",SS3011,Lemoore N.A.S.,LEMOORE NAVAL,Operational,PG&E,PG&E,L, ,,YES,,,,,33kV to 92kV,Lemoore,Kings,"93245",CA, 
-121.127134040047,36.2169923930808,"2629",SS3012,King City, ,Operational,PG&E,PG&E,L, ,,YES,,,,,33kV to 92kV,King City,Monterey,"93930",CA, 
-119.654384440344,36.3129065341534,"2630",SS3013,Hanford, ,Operational,SCE,SCE,L, ,,YES,,,,,33kV to 92kV,Hanford,Kings,"93230",CA, 
