Resource ID,Local Area,Matched Zone,Generator Name,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Dispatchable,Path Designation,Deliverability Status,Deliverability MW,Internal Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISPRG_2_DS3BT3,CAISO System,SP15,Daggett Solar 3 cd BESS,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,Y,South,ID,100%,Q1314 - Group name: DAGGETT_SOLAR3_1314_3 - Max to grid 50 MW. Waiting for Mojave RAS. Co-located with SISPRG_2_DS3SR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISPRG_2_DS3BT4,CAISO System,SP15,Daggett Solar 3 e BESS,15,15,15,15,15,15,15,15,15,15,15,15,Y,South,ID,100%,Q1314 - Group name: DAGGETT_SOLAR3_1314_4 - Max to grid 17 MW. Waiting for Mojave RAS. Co-located with SISPRG_2_DS3SR4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISPRG_2_DS3SR1,CAISO System,SP15,Daggett Solar 3 a PV,0.1,0.1,0.1,0.59,3.96,52.3,61.84,24.97,47.91,0.22,0.1,0.1,N,South,ID,61.84,Q1314 - Group name: DAGGETT_SOLAR3_1314_1 - Max to grid 123 MW. Max 61.84 MW NQC. Waiting for Mojave RAS. Co-located with SISPRG_2_DS3BT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISPRG_2_DS3SR2,CAISO System,SP15,Daggett Solar 3 b PV,0.1,0.1,0.1,0.52,3.54,46.78,50.1,22.33,42.85,0.19,0.1,0.1,N,South,ID,50.10,Q1314 - Group name: DAGGETT_SOLAR3_1314_2 - Max to grid 110 MW. Max 50.1 MW NQC. Waiting for Mojave RAS. Co-located with SISPRG_2_DS3BT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISPRG_2_DS3SR3,CAISO System,SP15,Daggett Solar 3 cd PV,0.1,0.1,0.1,0.24,1.61,21.26,33.65,10.15,19.48,0.1,0.1,0.1,N,South,FC,,Q1314 - Group name: DAGGETT_SOLAR3_1314_3 - Max to grid 50 MW. Max 37.5 MW NQC. Waiting for Mojave RAS. Co-located with SISPRG_2_DS3BT3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISPRG_2_DS3SR4,CAISO System,SP15,Daggett Solar 3 e PV,0.1,0.1,0.1,0.1,0.55,2,2,2,2,0.1,0.1,0.1,N,South,ID,2.00,Q1314 - Group name: DAGGETT_SOLAR3_1314_4 - Max to grid 17 MW. Max 2 MW NQC. Waiting for Mojave RAS. Co-located with SISPRG_2_DS3BT4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SISQUC_1_SMARIA,CAISO System,ZP26,Santa Maria II LFG Power Plant,0.9,0.87,0.93,0.9,0.86,0.9,0.92,0.9,0.85,0.84,0.74,0.68,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKERN_6_SOLAR1,Kern,ZP26,South Kern Solar PV Plant,0.1,0.1,0.1,0.27,1.41,11.34,14.59,5.34,9.5,0.1,0.1,0.1,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKERN_6_SOLAR2,Kern,ZP26,SKIC Solar,0.1,0.1,0.1,0.14,0.7,5.67,7.3,2.67,4.75,0.1,0.1,0.1,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLATE_2_SLASR1,Fresno,NP15,Slate,18.08,26.83,28.24,41.36,42.05,44.68,43.23,41.83,40.04,29.78,20.73,11.31,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLATE_2_SLASR2,Fresno,NP15,SLATE_2,40.6,40.6,40.6,47.77,53.04,93,93,71.35,90.69,46.85,46.6,46.6,Y,North,FC,,Hybrid - PV 93.00 MW and ESS 46.50 MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLATE_2_SLASR3,Fresno,NP15,SLATE_3,33.85,33.85,33.85,34.66,37.29,59.61,67.5,47.31,60.8,34.19,33.85,33.85,Y,North,FC,,Hybrid - PV 67.50 MW and ESS 33.75 MW with Max 67.5 MW at POI.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLATE_2_SLASR4,Fresno,NP15,SLATE_4,50.1,50.1,50.1,50.84,53.3,63,63,62.66,63,50.41,50.1,50.1,Y,North,FC,,Hybrid - PV 63.00 MW and ESS 50.00 MW with Max 63 MW at POI.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLATE_2_SLASR5,Fresno,NP15,Slate 5,10.1,10.1,10.1,10.35,11.36,19.96,25.58,15.22,20.42,10.17,10.1,10.1,Y,North,FC,,Hybrid - PV 26.00 MW and ESS 10.00 MW with Max 26 MW at POI.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLRMS3_2_SRMSR1,San Diego-IV,SP15,SILVER RIDGE MOUNT SIGNAL 3,0.1,0.1,0.1,1.19,8.04,106.31,168.24,50.74,97.39,0.44,0.1,0.1,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLST13_2_SOLAR1,CAISO System,NP15,Quinto Solar PV Project,0.1,0.1,0.1,1.47,7.56,61.01,78.51,28.75,51.12,0.41,0.1,0.1,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLSTR1_2_SOLAR1,CAISO System,SP15,Solar Star 1,0.1,0.1,0.1,1.48,9.97,131.82,208.61,62.92,120.76,0.55,0.1,0.1,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLSTR2_2_SOLAR2,CAISO System,SP15,Solar Star 2,0.1,0.1,0.1,1.31,8.88,117.36,185.73,56.02,107.52,0.49,0.1,0.1,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLUISP_2_UNITS,CAISO System,NP15,SAN LUIS (GIANELLI) PUMP-GEN (AGGREGATE),0,0,10.91,82.1,82.65,87.76,0,0,0,0,0,0,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLYCRK_1_UNIT 1,Sierra,NP15,SLY CREEK HYDRO,13,13,13,13,13,13,13,13,13,13,13,13,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMPRIP_1_SMPSON,CAISO System,NP15,Ripon Cogeneration Unit 1,46.05,46.05,46.05,46.05,46.05,46.05,46.05,46.05,46.05,46.05,46.05,46.05,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMRCOS_6_LNDFIL,San Diego-IV,SP15,San Marcos Energy,1.5,1.5,1.5,1.5,1.49,1.5,1.5,1.5,1.5,1.5,1.5,1.5,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMUDGO_7_UNIT 1,NCNB,NP15,SONOMA POWER PLANT,47,47,47,47,47,47,47,47,47,47,47,47,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMYRNA_1_DL1SR1,CAISO System,ZP26,Delano Land 1,0.1,0.1,0.1,0.1,0.1,0.57,0.73,0.27,0.48,0.1,0.1,0.1,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_2_HOWLNG,Big Creek-Ventura,SP15,"Houwelings Nurseries Oxnard, Inc",8.16,5.71,5.66,3.86,3.37,6.88,5.22,5.24,5.78,2.89,4.84,3.34,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_2_SILBT1,Big Creek-Ventura,SP15,Silverstrand BESS,11,11,11,11,11,11,11,11,11,11,11,11,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_2_SPRHYD,Big Creek-Ventura,SP15,Springville Hydroelectric Generator,0.01,0.02,0.07,0.05,0.05,0.08,0.13,0.12,0.1,0.07,0.05,0.02,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_2_UNIT,Big Creek-Ventura,SP15,Channel Islands Power,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_2_UNIT1,Big Creek-Ventura,SP15,New Indy Oxnard,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_2_VESBT1,Big Creek-Ventura,SP15,Ventura Energy Storage,100,100,100,100,100,100,100,100,100,100,100,100,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_6_OXGEN,Big Creek-Ventura,SP15,OXGEN,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_6_PROCGN,Big Creek-Ventura,SP15,Procter and Gamble Oxnard 2,20.02,15.84,20.04,20,19.21,19.7,19.7,19.41,19.43,18.8,19.46,19.44,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNCLRA_6_QF,Big Creek-Ventura,SP15,SANTA CLARA QFS,0.44,0.44,0.37,0.42,0.44,0.51,0.51,0.58,0.6,0.5,0.56,0.68,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNDBAR_7_UNIT 1,Stockton,NP15,SANDBAR,11.18,9.3,5.89,9.19,9.59,9.9,8.74,5.82,8.3,3.13,6.45,12.71,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNMALF_6_UNITS,NCNB,NP15,Sonoma County Landfill,1.5,1.5,1.5,1.5,2.4,2.37,1.5,1.5,3.01,1.5,1.5,1.5,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLBLU_2_WSBBX2,CAISO System,ZP26,Westlands Solar Blue BESS,225,225,225,225,225,225,225,225,225,225,225,225,Y,North,ID,100%,Q1139 - Group name: WESTLANDS_1139 - Max to grid 250 MW - 23TPD - Waiting for Manning and possibly other. Co-located with SOLBLU_2_WSBSX2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLBLU_2_WSBSX2,CAISO System,ZP26,Westlands Solar Blue,0.1,0.1,0.1,3.4,17.57,25,25,25,25,0.94,0.1,0.1,N,North,PD,25.00,Group name: WESTLANDS_1139 - Max to grid 250 MW. Co-located with SOLBLU_2_WSBBX2. Max 25 MWs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_2_UNIT,CAISO System,NP15,SOUTH HYDRO,2.5,2.78,2.69,0.37,2.38,2.42,2.17,1.68,1.54,1.65,1.82,1.49,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAULD_6_UNIT 3,Sierra,NP15,SPAULDING HYDRO PH 3 UNIT,0.71,0.76,0.72,1,3.23,0.34,1.46,3.21,3.09,1.82,0.47,0.91,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAULD_6_UNIT12,Sierra,NP15,SPAULDING HYDRO PH 1 & 2 AGGREGATE,2.98,1.65,1.8,2.16,6.24,6.38,4.82,4.24,1.38,2.8,2.48,2.58,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPBURN_2_UNIT 1,CAISO System,NP15,Burney Biomass,10.4,9.89,9.56,9.32,9.29,11.85,12.24,12.22,12.31,11.12,10.41,10.88,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPBURN_7_SNOWMT,CAISO System,NP15,Burney Creek Hydro,0.29,0.01,0.63,1.41,1.14,0.37,0,0,0,0.01,0.01,0.07,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPI LI_2_UNIT 1,Sierra,NP15,Lincoln Biomass,7.39,6.48,6.35,6.45,7.79,9.25,9.54,9.41,9.24,8.56,7.69,7.24,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIAND_1_ANDSN2,CAISO System,NP15,SPI Anderson 2,11.88,12.8,14.76,14.53,16.03,17.36,17.07,17.4,17.24,15.91,14.29,14.58,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPICER_1_UNITS,CAISO System,NP15,SPICER HYDRO UNITS 1-3 AGGREGATE,6,6,6,6,6,6,6,6,6,6,6,6,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIFBD_1_PL1X2,Stockton,NP15,SIERRA PACIFIC IND. (SONORA),2.51,2.48,2.46,2.44,2.81,3.35,3.58,3.66,3.65,3.16,2.71,2.52,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPQUIN_6_SRPCQU,CAISO System,NP15,Quincy Biomass,18,16.65,16.21,15.11,19.91,21.84,21.25,15.56,15.12,13.73,10.14,16.54,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGAP_1_UNIT 1,Stockton,NP15,SPRING GAP HYDRO,3.47,3.29,4.08,5.18,3.59,0.68,1.67,0.38,2.81,2.52,3.62,4.96,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGVL_2_CREST,Big Creek-Ventura,SP15,Springerville Aggregate Solar Resources,0,0,0,0,0,0,0,0,0,0,0,0,N,South,EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGVL_2_EXETPV,Big Creek-Ventura,SP15,Exeter Tulare PV,0,0,0,0,0,0,0,0,0,0,0,0,N,South,EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGVL_2_LINDPV,Big Creek-Ventura,SP15,Lindsay Tulare PV,0,0,0,0,0,0,0,0,0,0,0,0,N,South,EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGVL_2_PORTPV,Big Creek-Ventura,SP15,Porterville Tulare PV,0,0,0,0,0,0,0,0,0,0,0,0,N,South,EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGVL_2_SUCCES,Big Creek-Ventura,SP15,Success Power Plant,0,0,0,0,1,1,1,1,0,0,0,0,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPRGVL_2_TULESC,Big Creek-Ventura,SP15,TULE RIVER HYDRO PLANT (SCE),0,0,0,0,0,0,0,0,0,0,0,0,N,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRINTL_6_UNIT,Bay Area,NP15,SRI INTERNATIONAL,1.32,1.31,1.36,1.46,1.37,1.19,1.06,0.96,0.96,1.03,1.22,1.19,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANIS_7_UNIT 1,Stockton,NP15,STANISLAUS HYDRO,70.76,56.75,54.07,48.64,28,59,61.99,70.02,56.65,25.72,63.18,69.02,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANTN_2_SBEBX2,LA Basin,SP15,Stanton Battery Energy Storage,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,68.8,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANTN_2_STAGT1,LA Basin,SP15,Stanton 1,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STANTN_2_STAGT2,LA Basin,SP15,Stanton 2,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,Y,South,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STIGCT_2_LODI,Sierra,NP15,LODI STIG UNIT,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,Y,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STNRES_1_UNIT,Stockton,NP15,Covanta Stanislaus,16.01,18.98,18.88,11.65,12.65,19.54,19.42,18.95,19.36,19.33,19.53,18.41,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOILS_1_UNITS,Bay Area,NP15,Chevron Richmond Refinery,0,0,8.07,0,0,0,5.33,9.44,0,11.34,6.88,0,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOREY_2_MDRCH2,Fresno,NP15,Madera Chowchilla 2,0,0.07,0.04,0.13,0.13,0.17,0.31,0.15,0.15,0.13,0.04,0,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOREY_2_MDRCH3,Fresno,NP15,Madera Chowchilla 3,0,0,0,0.03,0.1,0.12,0.23,0.1,0.07,0.05,0.04,0,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOREY_2_MDRCH4,Fresno,NP15,Madera Chowchilla 4,0,0.08,0.05,0.21,0.25,0.25,0.42,0.24,0.19,0.1,0.04,0,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STOREY_7_MDRCHW,Fresno,NP15,Madera Canal Site 980,0,0,0,0.43,0.4,0.46,0.76,0.46,0.44,0.25,0.04,0,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STRAUS_1_STRWD1,CAISO System,ZP26,"Strauss Wind, LLC",8,19.32,21.64,34.85,39.29,35.79,35.66,32.94,20.23,10.83,6.29,6.16,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STROUD_6_SOLAR,Fresno,NP15,Stroud Solar Station,0.1,0.1,0.1,0.27,1.05,7.66,11.98,4.02,8.01,0.13,0.1,0.1,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STROUD_6_WWHSR1,Fresno,NP15,Winter Wheat Solar Farm,0,0,0,0,0,0,0,0,0,0,0,0,N,North,EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUMWHT_6_SWSSR1,Fresno,NP15,Summer Wheat Solar Farm,0.1,0.1,0.1,0.25,1.3,10.49,13.5,4.94,8.79,0.1,0.1,0.1,N,North,FC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNCAT_2_A1ABT1,CAISO System,SP15,Arlington Solar Unit 1A BESS,47,47,47,47,47,47,47,47,47,47,47,47,Y,South,FC,,"Group name: ARLINGTON_1196_1 - Max to grid 131 MW. Co-located with ARLNTN_2_ASUSR1, SUNCAT_2_A1BBT1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNCAT_2_A1BBT1,CAISO System,SP15,Arlington Solar Unit 1B BESS,63,63,63,63,63,63,63,63,63,63,63,63,Y,South,FC,,"Group name: ARLINGTON_1196_1 - Max to grid 131 MW. Co-located with ARLNTN_2_ASUSR1, SUNCAT_2_A1ABT1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
